Filename	Harmonic Frequencies	Amplitudes	Decay Times
slice_001_C2_18_0.wav	1.0	1.9943181818181819	3.0	4.0	5.0	5.994318181818182	7.0	8.005681818181818	9.011363636363637	10.017045454545455	11.022727272727273	12.034090909090908	13.045454545454545	14.0625	15.079545454545453	16.09659090909091	0.2718921123281764	0.6278475439284018	0.6278475439284018	0.3225348747040675	0.3225348747040675	0.3225348747040675	0.10081846318086543	0.10081846318086543	0.10081846318086543	0.06293668843725257	0.06293668843725257	0.045718789585749056	0.045718789585749056	0.045718789585749056	0.024831983484531858	0.024831983484531858	4115.936228242397	4035.5590140880063	4035.5590140880063	5021.674688017961	5021.674688017961	5021.674688017961	5614.640502354554	5614.640502354554	5614.640502354554	4918.837699854744	4918.837699854744	3527.147409046076	3527.147409046076	3527.147409046076	2643.9892634748776	2643.9892634748776
slice_002_E2_15_0.wav	1.0	2.0	2.9954545454545456	4.0	5.000000000000001	6.004545454545455	7.00909090909091	8.013636363636364	9.022727272727273	10.02727272727273	11.036363636363637	12.054545454545456	13.06818181818182	14.090909090909092	15.113636363636363	16.14090909090909	0.32764634674569376	0.6650981146058232	0.6650981146058232	0.30775868530217804	0.30775868530217804	0.23820767114331062	0.23820767114331062	0.13322717180688318	0.13322717180688318	0.14130094629292064	0.14130094629292064	0.07624237728738685	0.07624237728738685	0.06509144236990952	0.06509144236990952	0.01766382244366656	5851.346188840949	3976.8512331707966	3976.8512331707966	5654.685472678778	5654.685472678778	3935.2016420543605	3935.2016420543605	3992.2328708851214	3992.2328708851214	3952.1798417846176	3952.1798417846176	4046.24869023789	4046.24869023789	3232.4052144572493	3232.4052144572493	3322.3341637526223
slice_003_G#2_16_0.wav	1.0	2.0	3.0	4.0	5.00361010830325	6.007220216606498	7.0108303249097474	8.014440433212997	9.028880866425993	10.03610108303249	11.054151624548737	12.068592057761734	13.08664259927798	14.111913357400724	15.140794223826715	16.17328519855596	0.4285429273487357	0.4285429273487357	0.5903113858231418	0.5903113858231418	0.28735436751547727	0.11571499112384864	0.11571499112384864	0.0516253989528267	0.0516253989528267	0.08455836087155127	0.05784104575203539	0.05784104575203539	0.05510869013765822	0.05510869013765822	0.07685601348327747	0.03974602394751226	4652.454162142115	4652.454162142115	2192.6624997479676	2192.6624997479676	2505.718208857306	3787.0933231642266	3787.0933231642266	4297.269750033599	4297.269750033599	2948.935772016954	2281.556207305972	2281.556207305972	2387.6625212425624	2387.6625212425624	1640.3447776490339	1712.1296827588674
slice_004_C3_16_0.wav	1.0	2.002865329512894	3.0057306590257884	4.008595988538683	5.011461318051576	6.017191977077364	7.025787965616046	8.037249283667622	9.048710601719199	10.063037249283667	11.083094555873927	12.106017191977077	13.131805157593124	14.15759312320917	15.21489971346705	16.24641833810888	0.5215369367347751	0.5752767828487085	0.5752767828487085	0.266278283958255	0.14204808572809563	0.12389172783627996	0.12389172783627996	0.08978165836982618	0.04590348408917415	0.031132318273317895	0.031132318273317895	0.04249913377204242	0.02838059128622145	0.05627834780475622	0.037594381560713284	0.037594381560713284	4515.128076480232	3843.1430661736804	3843.1430661736804	3690.449613152458	4206.642012913752	3879.2760814132994	3879.2760814132994	1610.6147537928957	2113.1327472311787	2633.4834518580183	2633.4834518580183	2407.541228312854	2349.5432164294402	1725.3180358969744	1399.3122853692337	1399.3122853692337
slice_005_E3_14_0.wav	1.0	2.0022727272727274	3.004545454545455	4.006818181818182	5.013636363636365	6.0181818181818185	7.027272727272727	8.038636363636364	9.054545454545455	10.072727272727272	11.095454545454546	12.122727272727273	13.154545454545456	14.188636363636364	15.236363636363636	16.28636363636364	0.35184949689829503	0.39399842218233755	0.31565058961596537	0.2068268706556108	0.12579169492952424	0.11390639124974813	0.13779027986906386	0.0252762915844615	0.029981229182962366	0.02506594743414293	0.01848671031984351	0.012248120997671197	0.010641352970264311	0.011981917099371813	0.008245531647619788	0.00445964338042175	3438.443597658589	4214.751577541223	3394.2937694098223	3358.245764043191	2730.059430682006	2950.0048100694225	2879.261812590636	3414.063945516817	1757.3581938056298	1794.9526605547894	1620.1483189869725	2469.5215095791264	2498.8057508720517	1787.792739905154	2439.7204159077787	2092.600573718341
slice_006_G#3_14_0.wav	1.0	1.9981981981981982	3.0	4.003603603603604	5.010810810810811	6.0234234234234245	7.037837837837839	8.05945945945946	9.084684684684685	10.118918918918919	11.162162162162163	12.20900900900901	13.27027027027027	14.351351351351353	15.414414414414416	15.43963963963964	0.3020724702174847	0.3233955056143568	0.2293495881843862	0.19355555457572862	0.22461401438655484	0.10561928940887966	0.05909147938699639	0.03598506606329962	0.03175619011105379	0.014866378942953182	0.008070442426419466	0.006992778970936529	0.012866170904685243	0.006660385317239469	0.005521256773313916	0.005521256773313916	2295.3624205747483	2612.597707774021	2145.717099893422	3150.414234696519	2146.497549799639	1799.4619841385747	2685.0147083297356	2198.4576180062927	1893.6724083679976	1912.0704121324784	2006.742185068204	2033.8257119689076	1615.0044127294448	1357.3986244288437	1676.653954080138	1676.653954080138
slice_007_C4_16_0.wav	1.0	2.0042979942693413	3.007163323782235	4.01432664756447	5.024355300859599	6.040114613180516	7.061604584527221	8.088825214899714	9.120343839541547	10.170487106017193	11.223495702005732	12.285100286532952	13.366762177650429	14.455587392550143	14.48137535816619	15.563037249283667	0.36690196658281055	0.3960298718651298	0.15297962855804903	0.15868220671601257	0.040923299887662794	0.028452858960649356	0.05278912568912244	0.017581078187805646	0.016597400073333945	0.008468469813068544	0.00578915356165349	0.004362973941552736	0.004790072196322722	0.003962453902613494	0.003962453902613494	0.0029949295016337496	2794.856100306451	2105.8393218126985	2385.917759686692	2096.0456201159254	1224.7244286532007	1913.7308611118378	1469.2691539395776	1544.6893690841944	1445.4034887186972	1286.531571418425	1095.6975231934236	1369.572471882252	1234.6270457813866	1062.6264016244936	1062.6264016244936	1224.0479414757383
slice_008_E4_14_0.wav	1.0	2.003405221339387	3.0056753688989786	4.01589103291714	5.027241770715096	6.046538024971624	7.074914869466516	8.111237230419977	9.161180476730989	10.216799091940976	11.288308740068105	12.377979568671964	13.448354143019298	13.491486946651532	15.440408626560727	15.729852440408628	0.7925087691574226	0.3276941342935609	0.1333262633984187	0.038326039569735265	0.029294101447826928	0.013019061466944641	0.010894554769714088	0.007476658073934326	0.005720004980958135	0.004319294824675635	0.0037583935339675157	0.003040400805563643	0.002749677289981967	0.002749677289981967	0.002621509946520342	0.002621509946520342	2758.975614368021	1484.6365088637683	2381.371141228908	1414.06341815752	2292.3276661499763	1143.7485520361367	1369.4019822610094	1599.0219072320674	1780.5785304175633	1443.5140090369694	1509.273689656154	1707.5715901436652	1853.461330187893	1853.461330187893	1990.6501065825787	1990.6501065825787
slice_009_G#4_18_0.wav	1.0	2.000900900900901	3.010810810810811	4.021621621621621	5.043243243243243	6.078378378378379	7.1252252252252255	8.186486486486487	9.26936936936937	10.363963963963963	11.476576576576576	11.484684684684684	13.203603603603604	13.7	15.304504504504505	15.61981981981982	0.5559198869365711	0.15459294297917184	0.040990155115920725	0.04319266291623827	0.010009527427859342	0.012963890606213526	0.006970889873136938	0.0034635885236535486	0.002121221148584822	0.0016427688652392066	0.0013809051674085325	0.0013809051674085325	0.0011348323368887382	0.0013189223297429649	0.0010701436438016717	0.0010415971973021308	2133.3767385348174	1351.8685459407802	1424.1085591798565	1215.340866286236	909.9422098531142	897.7763752968076	1513.0336699431068	1320.138895263196	1571.0833817345635	1670.1263807180312	1904.452229204922	1904.452229204922	2082.7938710863955	1746.3427852696727	2070.5010515184954	2202.591617036975
slice_010_C5_15_0.wav	1.0	2.0064423765211163	3.0143163922691483	4.0322118826055835	5.061560486757337	6.104509663564781	7.163922691481746	8.24051539012169	9.343593414459557	10.462419470293485	11.147458840372225	11.61059413027917	13.272011453113816	13.714387974230492	14.821045096635649	16.147458840372227	0.7083793838017476	0.17384577691472092	0.1059552784661779	0.08440912335374902	0.01696794066813723	0.010911931444460767	0.00435820156410539	0.002189684309400561	0.001851946169222752	0.0015765642230872793	0.0015071242116030594	0.001507103356634248	0.0009817557430283487	0.0011238822724750745	0.0011211337269352172	0.0010516449575426194	702.5027158151514	1171.733789034889	737.4644516138342	1049.9412073563994	1710.5738956452333	1106.2388667391729	1122.3998090384996	1792.5494063857209	1421.9007575298735	1536.0067685489441	1601.8470571778487	1641.6619145180005	2479.15635890753	645.5100949337168	622.4865567610367	626.8601052352516
